sector,short,date,loss
11,agriculture,2020-06-25,46.0765726269901
11,agriculture,2020-06-26,45.0978529672109
11,agriculture,2020-06-27,44.1009981472247
11,agriculture,2020-06-28,43.0912353720439
11,agriculture,2020-06-29,42.0699971123647
11,agriculture,2020-06-30,41.0421810879371
11,agriculture,2020-07-01,40.0114325972373
11,agriculture,2020-07-02,38.9790770506922
11,agriculture,2020-07-03,37.9516136454512
11,agriculture,2020-07-04,36.9342302196704
11,agriculture,2020-07-05,35.9242164588181
11,agriculture,2020-07-06,34.9283878714034
11,agriculture,2020-07-07,33.9474876503344
11,agriculture,2020-07-08,32.9828900597251
11,agriculture,2020-07-09,32.0310442716375
11,agriculture,2020-07-10,31.0956453084354
11,agriculture,2020-07-11,30.1814796351417
11,agriculture,2020-07-12,29.2871188841565
11,agriculture,2020-07-13,28.4138528496476
11,agriculture,2020-07-14,27.5626728182214
11,agriculture,2020-07-15,26.7308152499221
11,agriculture,2020-07-16,25.9187931309445
11,agriculture,2020-07-17,25.1268302705889
11,agriculture,2020-07-18,24.354631095833
11,agriculture,2020-07-19,23.6052588799383
11,agriculture,2020-07-20,22.8733169125853
11,agriculture,2020-07-21,22.1588283314596
11,agriculture,2020-07-22,21.4648582493669
11,agriculture,2020-07-23,20.7885610623562
11,agriculture,2020-07-24,20.1320048463111
11,agriculture,2020-07-25,19.4936340031493
11,agriculture,2020-07-26,18.8758515308818
11,agriculture,2020-07-27,18.2756406357325
11,agriculture,2020-07-28,17.6900630475533
11,agriculture,2020-07-29,17.1221194863459
11,agriculture,2020-07-30,16.5683733135572
11,agriculture,2020-07-31,16.0316235918242
11,agriculture,2020-08-01,15.5109271624297
11,agriculture,2020-08-02,15.0044432824332
11,agriculture,2020-08-03,14.5104599568994
11,agriculture,2020-08-04,14.0320114696144
11,agriculture,2020-08-05,13.5666856416879
11,agriculture,2020-08-06,13.1134473196504
11,agriculture,2020-08-07,12.6730637621065
11,agriculture,2020-08-08,12.2449410547111
11,agriculture,2020-08-09,11.8301441291799
11,agriculture,2020-08-10,11.4277995165546
11,agriculture,2020-08-11,11.0373698040641
11,agriculture,2020-08-12,10.6570915502408
11,agriculture,2020-08-13,10.2883758250619
11,agriculture,2020-08-14,9.93164359261465
11,agriculture,2020-08-15,9.58412031512432
11,agriculture,2020-08-16,9.24748660348925
11,agriculture,2020-08-17,8.92194784823644
11,agriculture,2020-08-18,8.60632555214665
11,agriculture,2020-08-19,8.30145078282441
11,agriculture,2020-08-20,8.00623162173607
11,agriculture,2020-08-21,7.72007604032452
11,agriculture,2020-08-22,7.44371487886773
11,agriculture,2020-08-23,7.17355279788334
11,agriculture,2020-08-24,6.9124415560575
11,agriculture,2020-08-25,6.66076616895039
11,agriculture,2020-08-26,6.41754751816779
11,agriculture,2020-08-27,6.18319001960636
11,agriculture,2020-08-28,5.95673503542392
11,agriculture,2020-08-29,5.73786592234043
11,agriculture,2020-08-30,5.52731980598906
11,agriculture,2020-08-31,5.32477112726712
11,agriculture,2020-09-01,5.12872222336862
11,agriculture,2020-09-02,4.9409625791456
11,agriculture,2020-09-03,4.75998467097411
11,agriculture,2020-09-04,4.58574672110784
11,agriculture,2020-09-05,4.41769612328833
11,agriculture,2020-09-06,4.25679412769546
11,agriculture,2020-09-07,4.10242279696032
11,agriculture,2020-09-08,3.95397514571536
11,agriculture,2020-09-09,3.81182479908055
11,agriculture,2020-09-10,3.67484329284299
11,agriculture,2020-09-11,3.54341668763688
11,agriculture,2020-09-12,3.41803687561144
11,agriculture,2020-09-13,3.29791905475799
11,agriculture,2020-09-14,3.18258981458618
11,agriculture,2020-09-15,3.07311133887062
11,agriculture,2020-09-16,2.96775053884619
11,agriculture,2020-09-17,2.86724249440131
11,agriculture,2020-09-18,2.77094289948859
11,agriculture,2020-09-19,2.6787441479257
11,agriculture,2020-09-20,2.59097808843246
11,agriculture,2020-09-21,2.50698364284761
11,agriculture,2020-09-22,2.42721965748005
11,agriculture,2020-09-23,2.35257723693363
11,agriculture,2020-09-24,2.28120921081095
11,agriculture,2020-09-25,2.21262282226447
11,agriculture,2020-09-26,2.14731284908168
11,agriculture,2020-09-27,2.08524095937671
11,agriculture,2020-09-28,2.02597564221894
11,agriculture,2020-09-29,1.97004032247375
11,agriculture,2020-09-30,1.91717231625008
11,agriculture,2020-10-01,1.86720916994898
11,agriculture,2020-10-02,1.81998402343264
11,agriculture,2020-10-03,1.77479088262401
11,agriculture,2020-10-04,1.73198260597072
11,agriculture,2020-10-05,1.69203868497787
11,agriculture,2020-10-06,1.65387069608534
11,agriculture,2020-10-07,1.61782868453503
11,agriculture,2020-10-08,1.58363596702464
11,agriculture,2020-10-09,1.5510673726043
11,agriculture,2020-10-10,1.51946435757046
11,agriculture,2020-10-11,1.48947119217681
11,agriculture,2020-10-12,1.46133341409153
11,agriculture,2020-10-13,1.4346690870988
11,agriculture,2020-10-14,1.40961757635828
11,agriculture,2020-10-15,1.38554414570287
11,agriculture,2020-10-16,1.36230337201132
11,agriculture,2020-10-17,1.34015210897173
11,agriculture,2020-10-18,1.31931133433543
11,agriculture,2020-10-19,1.29965568667582
11,agriculture,2020-10-20,1.28080196461549
11,agriculture,2020-10-21,1.26307897506734
11,agriculture,2020-10-22,1.24569352561571
11,agriculture,2020-10-23,1.22899358390895
11,agriculture,2020-10-24,1.21336870226258
11,agriculture,2020-10-25,1.19806205539193
11,agriculture,2020-10-26,1.18324335841339
11,agriculture,2020-10-27,1.16868223299983
11,agriculture,2020-10-28,1.15520451547612
11,agriculture,2020-10-29,1.14177590347264
11,agriculture,2020-10-30,1.12871935179408
11,agriculture,2020-10-31,1.11638628697283
11,agriculture,2020-11-01,1.10442708705097
11,agriculture,2020-11-02,1.09303373159124
11,agriculture,2020-11-03,1.08152372457349
11,agriculture,2020-11-04,1.07047365362475
11,agriculture,2020-11-05,1.05953142165053
11,agriculture,2020-11-06,1.04893088590147
11,agriculture,2020-11-07,1.0387522045722
11,agriculture,2020-11-08,1.02868080749575
11,agriculture,2020-11-09,1.01871361652097
11,agriculture,2020-11-10,1.00879723646164
11,agriculture,2020-11-11,0.999218694937705
11,agriculture,2020-11-12,0.9898364413597
11,agriculture,2020-11-13,0.980882589768132
11,agriculture,2020-11-14,0.97240699458243
11,agriculture,2020-11-15,0.964303735666661
11,agriculture,2020-11-16,0.956336877814672
11,agriculture,2020-11-17,0.948202542504864
11,agriculture,2020-11-18,0.940125304489995
11,agriculture,2020-11-19,0.932029870077883
11,agriculture,2020-11-20,0.924136894342889
11,agriculture,2020-11-21,0.916502715946256
11,agriculture,2020-11-22,0.908742953115114
11,agriculture,2020-11-23,0.900898282809881
11,agriculture,2020-11-24,0.893162997023334
11,agriculture,2020-11-25,0.885612927828456
11,agriculture,2020-11-26,0.877869706163043
11,agriculture,2020-11-27,0.870320728173677
11,agriculture,2020-11-28,0.862677003767204
11,agriculture,2020-11-29,0.855303658540951
11,agriculture,2020-11-30,0.848025858548633
11,agriculture,2020-12-01,0.840938853535432
11,agriculture,2020-12-02,0.834061529307405
11,agriculture,2020-12-03,0.827392929996081
11,agriculture,2020-12-04,0.821022913114772
11,agriculture,2020-12-05,0.815148765995784
11,agriculture,2020-12-06,0.809252711218578
11,agriculture,2020-12-07,0.802779126982817
11,agriculture,2020-12-08,0.796499127815832
11,agriculture,2020-12-09,0.790239317522315
11,agriculture,2020-12-10,0.783882405006995
11,agriculture,2020-12-11,0.777837341026159
11,agriculture,2020-12-12,0.77170761705212
11,agriculture,2020-12-13,0.765260409756406
11,agriculture,2020-12-14,0.758999074312756
11,agriculture,2020-12-15,0.752173929344573
11,agriculture,2020-12-16,0.745372200435989
11,agriculture,2020-12-17,0.738867375872717
11,agriculture,2020-12-18,0.732393227842976
11,agriculture,2020-12-19,0.725817140964453
11,agriculture,2020-12-20,0.719405998448277
11,agriculture,2020-12-21,0.713533963702105
11,agriculture,2020-12-22,0.708036398856469
11,agriculture,2020-12-23,0.702858310877899
11,agriculture,2020-12-24,0.69742992232914
11,agriculture,2020-12-25,0.6921708927632
11,agriculture,2020-12-26,0.686217488536351
11,agriculture,2020-12-27,0.68011332232359
11,agriculture,2020-12-28,0.673513831553457
11,agriculture,2020-12-29,0.66647300919059
11,agriculture,2020-12-30,0.659031466652906
11,agriculture,2020-12-31,0.651868416351844
11,agriculture,2021-01-01,0.644962208828848
11,agriculture,2021-01-02,0.638407056858878
11,agriculture,2021-01-03,0.63192782590707
11,agriculture,2021-01-04,0.62552689454523
11,agriculture,2021-01-05,0.619442470250534
11,agriculture,2021-01-06,0.612812811691367
11,agriculture,2021-01-07,0.606292773507482
11,agriculture,2021-01-08,0.599265759470022
11,agriculture,2021-01-09,0.592134578258361
11,agriculture,2021-01-10,0.584625418862408
11,agriculture,2021-01-11,0.577533469452087
11,agriculture,2021-01-12,0.570616615189291
11,agriculture,2021-01-13,0.564030173055268
11,agriculture,2021-01-14,0.557397355609949
11,agriculture,2021-01-15,0.549377742874342
11,agriculture,2021-01-16,0.541366158774897
11,agriculture,2021-01-17,0.533479744510893
11,agriculture,2021-01-18,0.525341731690938
11,agriculture,2021-01-19,0.516781236900162
11,agriculture,2021-01-20,0.508743254707323
11,agriculture,2021-01-21,0.500739048434556
11,agriculture,2021-01-22,0.492877223016829
11,agriculture,2021-01-23,0.485204279825276
11,agriculture,2021-01-24,0.47747770374458
11,agriculture,2021-01-25,0.468609625988722
11,agriculture,2021-01-26,0.451536090297847
11,agriculture,2021-01-27,0.433478810849908
11,agriculture,2021-01-28,0.416467532944722
11,agriculture,2021-01-29,0.400744008682013
11,agriculture,2021-01-30,0.386254116439759
11,agriculture,2021-01-31,0.37360146198989
11,agriculture,2021-02-01,0.361482641142362
11,agriculture,2021-02-02,0.350157566985953
11,agriculture,2021-02-03,0.339560769102434
11,agriculture,2021-02-04,0.330134094742881
11,agriculture,2021-02-05,0.320932545715264
11,agriculture,2021-02-06,0.311800288363534
11,agriculture,2021-02-07,0.3020293498764
11,agriculture,2021-02-08,0.293027430530066
11,agriculture,2021-02-09,0.283899992740936
11,agriculture,2021-02-10,0.275018219948177
11,agriculture,2021-02-11,0.266658422050961
11,agriculture,2021-02-12,0.25830838586777
11,agriculture,2021-02-13,0.250112425358156
11,agriculture,2021-02-14,0.242578579210914
11,agriculture,2021-02-15,0.235144491535453
11,agriculture,2021-02-16,0.227473049301674
11,agriculture,2021-02-17,0.220057834136169
11,agriculture,2021-02-18,0.212805975747717
11,agriculture,2021-02-19,0.206147223926076
11,agriculture,2021-02-20,0.199985838694018
11,agriculture,2021-02-21,0.193789974930483
11,agriculture,2021-02-22,0.188180502821719
11,agriculture,2021-02-23,0.182435491983644
11,agriculture,2021-02-24,0.176355201922456
11,agriculture,2021-02-25,0.170772345773601
11,agriculture,2021-02-26,0.164756822948792
11,agriculture,2021-02-27,0.156898890294361
11,agriculture,2021-02-28,0.147925535471284
11,agriculture,2021-03-01,0.138401035082444
11,agriculture,2021-03-02,0.126658443516359
11,agriculture,2021-03-03,0.116137064184898
11,agriculture,2021-03-04,0.107124998219451
11,agriculture,2021-03-05,0.0965096243844076
11,agriculture,2021-03-06,0.0832397776511611
11,agriculture,2021-03-07,0.071708948573981
11,agriculture,2021-03-08,0.0600826645337157
11,agriculture,2021-03-09,0.0506598148397135
11,agriculture,2021-03-10,0.0438637780761383
11,agriculture,2021-03-11,0.0340926712877446
11,agriculture,2021-03-12,0.028320854469471
11,agriculture,2020-01-31,0.0000177846316054474
11,agriculture,2020-02-01,0.0000317339408410951
11,agriculture,2020-02-02,0.0000425933829223574
11,agriculture,2020-02-03,0.0000508251908728717
11,agriculture,2020-02-04,0.0000570319254379277
11,agriculture,2020-02-05,0.0000539822280277038
11,agriculture,2020-02-06,0.0000570950766797138
11,agriculture,2020-02-07,0.0000578821751129705
11,agriculture,2020-02-08,0.0000420083238178134
11,agriculture,2020-02-09,0.0000307873572412156
11,agriculture,2020-02-10,0.0000228247766006725
11,agriculture,2020-02-11,0.0000171521817725525
11,agriculture,2020-02-12,0.0000131045080138856
11,agriculture,2020-02-13,0.0000102029953639975
11,agriculture,2020-02-14,0.00000811496262236312
11,agriculture,2020-02-15,0.0000058791491049919
11,agriculture,2020-02-16,0.0000056445897440289
11,agriculture,2020-02-17,0.00000592750080815338
11,agriculture,2020-02-18,0.00000642037223680731
11,agriculture,2020-02-19,0.00000696718261395904
11,agriculture,2020-02-20,0.00000748387677749524
11,agriculture,2020-02-21,0.0000148435028208548
11,agriculture,2020-02-22,0.0000198594827626983
11,agriculture,2020-02-23,0.0000295384761084967
11,agriculture,2020-02-24,0.0000357362482101153
11,agriculture,2020-02-25,0.0000467635626023752
21,mining,2020-02-26,0.00000613215141996775
21,mining,2020-02-27,0.0000117238780720998
21,mining,2020-02-28,0.0000269156535420169
21,mining,2020-02-29,0.0000688791202377695
21,mining,2020-03-01,0.000141268174842551
21,mining,2020-03-02,0.000244685434656124
21,mining,2020-03-03,0.000454375109374998
21,mining,2020-03-04,0.000763633214904064
21,mining,2020-03-05,0.0011865518239023
21,mining,2020-03-06,0.00178282221209121
21,mining,2020-03-07,0.00256838474130745
21,mining,2020-03-08,0.00363706804281949
21,mining,2020-03-09,0.00510985051785551
21,mining,2020-03-10,0.00702764040967013
21,mining,2020-03-11,0.00973941489439279
21,mining,2020-03-12,0.0134907098091347
21,mining,2020-03-13,0.0184858445264495
21,mining,2020-03-14,0.0250553221408454
21,mining,2020-03-15,0.0338035256271408
21,mining,2020-03-16,0.0455690747186413
21,mining,2020-03-17,0.0611388738828114
21,mining,2020-03-18,0.0810973526816151
21,mining,2020-03-19,0.106893894511278
21,mining,2020-03-20,0.136031052365386
21,mining,2020-03-21,0.167128343602636
21,mining,2020-03-22,0.199055117115797
21,mining,2020-03-23,0.232006636174308
21,mining,2020-03-24,0.266001780968897
21,mining,2020-03-25,0.301282264930533
21,mining,2020-03-26,0.338338288603585
21,mining,2020-03-27,0.377592313946843
21,mining,2020-03-28,0.419550861857472
21,mining,2020-03-29,0.464864434215293
21,mining,2020-03-30,0.514489810079382
21,mining,2020-03-31,0.569233166117579
21,mining,2020-04-01,0.63118867946135
21,mining,2020-04-02,0.700739785869891
21,mining,2020-04-03,0.779434784436617
21,mining,2020-04-04,0.86939255227092
21,mining,2020-04-05,0.972341362974175
21,mining,2020-04-06,1.09173943583485
21,mining,2020-04-07,1.22647038327073
21,mining,2020-04-08,1.37813615009373
21,mining,2020-04-09,1.5501727665694
21,mining,2020-04-10,1.74511685745511
21,mining,2020-04-11,1.96601521859692
21,mining,2020-04-12,2.21569103751536
21,mining,2020-04-13,2.49643136270655
21,mining,2020-04-14,2.81354834417947
21,mining,2020-04-15,3.16838607178171
21,mining,2020-04-16,3.56626894201669
21,mining,2020-04-17,4.00898509249448
21,mining,2020-04-18,4.49871629285824
21,mining,2020-04-19,5.04205471639582
21,mining,2020-04-20,5.64154932065781
21,mining,2020-04-21,6.30230032448938
21,mining,2020-04-22,7.0270910956913
21,mining,2020-04-23,7.82240576047041
21,mining,2020-04-24,8.69214423719266
21,mining,2020-04-25,9.64194538709227
21,mining,2020-04-26,10.6746505472593
21,mining,2020-04-27,11.7881134998295
21,mining,2020-04-28,12.9879396054732
21,mining,2020-04-29,14.275883320036
21,mining,2020-04-30,15.6509346664398
21,mining,2020-05-01,17.1143741464518
21,mining,2020-05-02,18.6673927226108
21,mining,2020-05-03,20.3114513697517
21,mining,2020-05-04,22.0438309173993
21,mining,2020-05-05,23.8636904171338
21,mining,2020-05-06,25.7711627802503
21,mining,2020-05-07,27.761783459338
21,mining,2020-05-08,29.8302837301714
21,mining,2020-05-09,31.9836633758666
21,mining,2020-05-10,34.2170078413948
21,mining,2020-05-11,36.5195523462841
21,mining,2020-05-12,38.8954756341486
21,mining,2020-05-13,41.3395756035818
21,mining,2020-05-14,43.852194944794
21,mining,2020-05-15,46.4363942462422
21,mining,2020-05-16,49.0787900067976
21,mining,2020-05-17,51.777334061039
21,mining,2020-05-18,54.5293454449911
21,mining,2020-05-19,57.3223499615354
21,mining,2020-05-20,60.148122036714
21,mining,2020-05-21,63.0002942783067
21,mining,2020-05-22,65.8652950996036
21,mining,2020-05-23,68.73498848838
21,mining,2020-05-24,71.5865418889935
21,mining,2020-05-25,74.4182084497793
21,mining,2020-05-26,77.2047759573973
21,mining,2020-05-27,79.9271322054688
21,mining,2020-05-28,82.5668913130114
21,mining,2020-05-29,85.1123046495656
21,mining,2020-05-30,87.5417667425636
21,mining,2020-05-31,89.83421073633
21,mining,2020-06-01,91.9644745262725
21,mining,2020-06-02,93.9287146042109
21,mining,2020-06-03,95.7061308095256
21,mining,2020-06-04,97.285640609517
21,mining,2020-06-05,98.6567270757103
21,mining,2020-06-06,99.8071628380178
21,mining,2020-06-07,100.740599370213
21,mining,2020-06-08,101.441417468379
21,mining,2020-06-09,101.910872800531
21,mining,2020-06-10,102.153619705132
21,mining,2020-06-11,102.168674101743
21,mining,2020-06-12,101.957536918603
21,mining,2020-06-13,101.537971877425
21,mining,2020-06-14,100.915502648603
21,mining,2020-06-15,100.096657638969
21,mining,2020-06-16,99.1117585468719
21,mining,2020-06-17,97.9597669976801
21,mining,2020-06-18,96.6597723137901
21,mining,2020-06-19,95.2187259808737
21,mining,2020-06-20,93.6702428834456
21,mining,2020-06-21,92.0116432317869
21,mining,2020-06-22,90.2647793295959
21,mining,2020-06-23,88.446057128501
21,mining,2020-06-24,86.561904800571
21,mining,2020-06-25,84.6318819335345
21,mining,2020-06-26,82.6617784370913
21,mining,2020-06-27,80.6778639194238
21,mining,2020-06-28,78.6857604919736
21,mining,2020-06-29,76.6936807548125
21,mining,2020-06-30,74.7009654582178
21,mining,2020-07-01,72.7167580977727
21,mining,2020-07-02,70.7524862899034
21,mining,2020-07-03,68.806238402092
21,mining,2020-07-04,66.891703681878
21,mining,2020-07-05,65.0094625033742
21,mining,2020-07-06,63.1619886325428
21,mining,2020-07-07,61.3510483502908
21,mining,2020-07-08,59.5826889873118
21,mining,2020-07-09,57.8570770745863
21,mining,2020-07-10,56.1716135435713
21,mining,2020-07-11,54.5308325473368
21,mining,2020-07-12,52.927787071705
21,mining,2020-07-13,51.3701137261189
21,mining,2020-07-14,49.8472203868757
21,mining,2020-07-15,48.3658757949824
21,mining,2020-07-16,46.9223842033677
21,mining,2020-07-17,45.5243782519246
21,mining,2020-07-18,44.1605613476892
21,mining,2020-07-19,42.8242862837078
21,mining,2020-07-20,41.518391819909
21,mining,2020-07-21,40.2379442143959
21,mining,2020-07-22,38.9897753173274
21,mining,2020-07-23,37.768524511487
21,mining,2020-07-24,36.582160775949
21,mining,2020-07-25,35.4212687698371
21,mining,2020-07-26,34.2955808200163
21,mining,2020-07-27,33.2036321066753
21,mining,2020-07-28,32.1368946604939
21,mining,2020-07-29,31.0990456548686
21,mining,2020-07-30,30.0915725813131
21,mining,2020-07-31,29.1126764685612
21,mining,2020-08-01,28.1557836508202
21,mining,2020-08-02,27.2294121864554
21,mining,2020-08-03,26.3196343442667
21,mining,2020-08-04,25.4349095855432
21,mining,2020-08-05,24.5737213636152
21,mining,2020-08-06,23.7367677411351
21,mining,2020-08-07,22.9199959051258
21,mining,2020-08-08,22.132548317472
21,mining,2020-08-09,21.3679901637509
21,mining,2020-08-10,20.6164610493418
21,mining,2020-08-11,19.8845353019396
21,mining,2020-08-12,19.1745006894687
21,mining,2020-08-13,18.4852953627078
21,mining,2020-08-14,17.8203802199148
21,mining,2020-08-15,17.1740068868306
21,mining,2020-08-16,16.5447189163097
21,mining,2020-08-17,15.9371212647167
21,mining,2020-08-18,15.3514520461566
21,mining,2020-08-19,14.7901164285129
21,mining,2020-08-20,14.2432131583946
21,mining,2020-08-21,13.7180098693217
21,mining,2020-08-22,13.2142274796077
21,mining,2020-08-23,12.7273763398965
21,mining,2020-08-24,12.2571112522077
21,mining,2020-08-25,11.8023893004338
21,mining,2020-08-26,11.368148717388
21,mining,2020-08-27,10.9489457988723
21,mining,2020-08-28,10.5436138028531
21,mining,2020-08-29,10.1494123431559
21,mining,2020-08-30,9.76969823232775
21,mining,2020-08-31,9.40658787948959
21,mining,2020-09-01,9.05750084781945
21,mining,2020-09-02,8.72105164924744
21,mining,2020-09-03,8.39891924917095
21,mining,2020-09-04,8.09076836783049
21,mining,2020-09-05,7.79472054630635
21,mining,2020-09-06,7.51229760317493
21,mining,2020-09-07,7.2402407178626
21,mining,2020-09-08,6.97918227362902
21,mining,2020-09-09,6.72889312190138
21,mining,2020-09-10,6.49184970341088
21,mining,2020-09-11,6.26784616474511
21,mining,2020-09-12,6.05334108364858
21,mining,2020-09-13,5.84786874246905
21,mining,2020-09-14,5.64824197096676
21,mining,2020-09-15,5.45877839815541
21,mining,2020-09-16,5.27750938591614
21,mining,2020-09-17,5.10289287719212
21,mining,2020-09-18,4.93729018088363
21,mining,2020-09-19,4.77797479960662
21,mining,2020-09-20,4.62825597304135
21,mining,2020-09-21,4.48497387808134
21,mining,2020-09-22,4.34970658164383
21,mining,2020-09-23,4.22226346136553
21,mining,2020-09-24,4.09971047926808
21,mining,2020-09-25,3.9835654194533
21,mining,2020-09-26,3.87359002378175
21,mining,2020-09-27,3.76838089212793
21,mining,2020-09-28,3.6692613949532
21,mining,2020-09-29,3.57572838227864
21,mining,2020-09-30,3.48629823181062
21,mining,2020-10-01,3.4009552596369
21,mining,2020-10-02,3.31972926017258
21,mining,2020-10-03,3.24354262212038
21,mining,2020-10-04,3.17180903815382
21,mining,2020-10-05,3.10376905199428
21,mining,2020-10-06,3.03854325730909
21,mining,2020-10-07,2.97766667148008
21,mining,2020-10-08,2.92042778920753
21,mining,2020-10-09,2.86519489087681
21,mining,2020-10-10,2.8140980095128
21,mining,2020-10-11,2.76581745328329
21,mining,2020-10-12,2.7195934078494
21,mining,2020-10-13,2.67609781295332
21,mining,2020-10-14,2.63478774978349
21,mining,2020-10-15,2.59621437974036
21,mining,2020-10-16,2.55903783696492
21,mining,2020-10-17,2.52303604290745
21,mining,2020-10-18,2.48905514414338
21,mining,2020-10-19,2.45602203851018
21,mining,2020-10-20,2.42375314501128
21,mining,2020-10-21,2.39105370128698
21,mining,2020-10-22,2.35997316632962
21,mining,2020-10-23,2.33079293788463
21,mining,2020-10-24,2.30281542252681
21,mining,2020-10-25,2.27554190485983
21,mining,2020-10-26,2.24886237954455
21,mining,2020-10-27,2.22275146684873
21,mining,2020-10-28,2.19812492024983
21,mining,2020-10-29,2.17380498460471
