sector,short,date,loss
31ND,nondurable,2020-11-23,59.2485371096226
31ND,nondurable,2020-11-24,60.2603467440754
31ND,nondurable,2020-11-25,61.2281144314307
31ND,nondurable,2020-11-26,62.159160449097
31ND,nondurable,2020-11-27,63.0483371412996
31ND,nondurable,2020-11-28,63.8929545024623
31ND,nondurable,2020-11-29,64.6956428088029
31ND,nondurable,2020-11-30,65.4597538806074
31ND,nondurable,2020-12-01,66.1770980390291
31ND,nondurable,2020-12-02,66.8444775481111
31ND,nondurable,2020-12-03,67.4666715294519
31ND,nondurable,2020-12-04,68.0510022825443
31ND,nondurable,2020-12-05,68.5906120054693
31ND,nondurable,2020-12-06,69.0873041071699
31ND,nondurable,2020-12-07,69.5350266130705
31ND,nondurable,2020-12-08,69.9439910699377
31ND,nondurable,2020-12-09,70.315840335339
31ND,nondurable,2020-12-10,70.6515372111212
31ND,nondurable,2020-12-11,70.9526053670085
31ND,nondurable,2020-12-12,71.2206244516154
31ND,nondurable,2020-12-13,71.4515614251472
31ND,nondurable,2020-12-14,71.6433824639748
31ND,nondurable,2020-12-15,71.804749142284
31ND,nondurable,2020-12-16,71.9393484986747
31ND,nondurable,2020-12-17,72.0427682568184
31ND,nondurable,2020-12-18,72.1213050260488
31ND,nondurable,2020-12-19,72.1767896756773
31ND,nondurable,2020-12-20,72.2081854339755
31ND,nondurable,2020-12-21,72.2245019156242
31ND,nondurable,2020-12-22,72.2284477220187
31ND,nondurable,2020-12-23,72.2222567079661
31ND,nondurable,2020-12-24,72.209739192713
31ND,nondurable,2020-12-25,72.1845257403158
31ND,nondurable,2020-12-26,72.1520279017781
31ND,nondurable,2020-12-27,72.1166869234368
31ND,nondurable,2020-12-28,72.0811607232277
31ND,nondurable,2020-12-29,72.0431167068155
31ND,nondurable,2020-12-30,72.0027748875212
31ND,nondurable,2020-12-31,71.9608793466428
31ND,nondurable,2021-01-01,71.9236400436679
31ND,nondurable,2021-01-02,71.8913982229572
31ND,nondurable,2021-01-03,71.8660224661269
31ND,nondurable,2021-01-04,71.8452157675312
31ND,nondurable,2021-01-05,71.8371205099083
31ND,nondurable,2021-01-06,71.8324439657061
31ND,nondurable,2021-01-07,71.8346522183952
31ND,nondurable,2021-01-08,71.8443636853222
31ND,nondurable,2021-01-09,71.8645851964477
31ND,nondurable,2021-01-10,71.8889882117536
31ND,nondurable,2021-01-11,71.9186154775228
31ND,nondurable,2021-01-12,71.9582751606591
31ND,nondurable,2021-01-13,72.0030241250075
31ND,nondurable,2021-01-14,72.0452141482315
31ND,nondurable,2021-01-15,72.0886798928429
31ND,nondurable,2021-01-16,72.131961493864
31ND,nondurable,2021-01-17,72.1728772642892
31ND,nondurable,2021-01-18,72.2123123309474
31ND,nondurable,2021-01-19,72.2466130073759
31ND,nondurable,2021-01-20,72.2778259567686
31ND,nondurable,2021-01-21,72.2998583182341
31ND,nondurable,2021-01-22,72.3170230258063
31ND,nondurable,2021-01-23,72.3277238181476
31ND,nondurable,2021-01-24,72.3278955210926
31ND,nondurable,2021-01-25,72.3183182158582
31ND,nondurable,2021-01-26,71.0253994195807
31ND,nondurable,2021-01-27,69.4242450007132
31ND,nondurable,2021-01-28,67.7728935489032
31ND,nondurable,2021-01-29,66.2014194453658
31ND,nondurable,2021-01-30,64.7602132037617
31ND,nondurable,2021-01-31,63.4716787270361
31ND,nondurable,2021-02-01,62.3330825350104
31ND,nondurable,2021-02-02,61.3265181210619
31ND,nondurable,2021-02-03,60.4348360170872
31ND,nondurable,2021-02-04,59.6364812667341
31ND,nondurable,2021-02-05,58.9189031433201
31ND,nondurable,2021-02-06,58.2621838596608
31ND,nondurable,2021-02-07,57.6512560265226
31ND,nondurable,2021-02-08,57.069544526589
31ND,nondurable,2021-02-09,56.5101888528406
31ND,nondurable,2021-02-10,55.9651110377409
31ND,nondurable,2021-02-11,55.4256147778365
31ND,nondurable,2021-02-12,54.8921064784899
31ND,nondurable,2021-02-13,54.358003061445
31ND,nondurable,2021-02-14,53.8131896813706
31ND,nondurable,2021-02-15,53.2547653155869
31ND,nondurable,2021-02-16,52.6896974698101
31ND,nondurable,2021-02-17,52.1138125197967
31ND,nondurable,2021-02-18,51.5312178156631
31ND,nondurable,2021-02-19,50.9326009903502
31ND,nondurable,2021-02-20,50.3212964998827
31ND,nondurable,2021-02-21,49.5842368342067
31ND,nondurable,2021-02-22,48.8080709937459
31ND,nondurable,2021-02-23,47.5281630861055
31ND,nondurable,2021-02-24,45.9898194557022
31ND,nondurable,2021-02-25,44.4450225729452
31ND,nondurable,2021-02-26,42.9628830606453
31ND,nondurable,2021-02-27,40.3873284879023
31ND,nondurable,2021-02-28,37.6139414165493
31ND,nondurable,2021-03-01,34.4452496426123
31ND,nondurable,2021-03-02,31.1152194608198
31ND,nondurable,2021-03-03,27.5636268586191
31ND,nondurable,2021-03-04,24.1387144979118
31ND,nondurable,2021-03-05,20.7028814181474
31ND,nondurable,2021-03-06,17.5275215687829
31ND,nondurable,2021-03-07,14.6974557187602
31ND,nondurable,2021-03-08,12.2463920480791
31ND,nondurable,2021-03-09,10.1595322088565
31ND,nondurable,2021-03-10,8.35530344296519
33DG,durable,2020-01-31,0.0000653002186382466
33DG,durable,2020-02-01,0.000114716439937429
33DG,durable,2020-02-02,0.000152444630145774
33DG,durable,2020-02-03,0.000181476944526554
33DG,durable,2020-02-04,0.000203972399795423
33DG,durable,2020-02-05,0.000187615091810688
33DG,durable,2020-02-06,0.000213475634051756
33DG,durable,2020-02-07,0.000191613342111173
33DG,durable,2020-02-08,0.000188663452063342
33DG,durable,2020-02-09,0.000187413081015452
33DG,durable,2020-02-10,0.000187523435793087
33DG,durable,2020-02-11,0.000163637379375272
33DG,durable,2020-02-12,0.000148225900421664
33DG,durable,2020-02-13,0.000138512861666013
33DG,durable,2020-02-14,0.000119752329430925
33DG,durable,2020-02-15,0.000106507777638001
33DG,durable,2020-02-16,0.0000967228523766427
33DG,durable,2020-02-17,0.000089971331008019
33DG,durable,2020-02-18,0.0000839641589286652
33DG,durable,2020-02-19,0.0000791593823569874
33DG,durable,2020-02-20,0.000076809888173919
33DG,durable,2020-02-21,0.0000761031611114515
33DG,durable,2020-02-22,0.0000768487985491059
33DG,durable,2020-02-23,0.0000816960868458747
33DG,durable,2020-02-24,0.000102023059711892
33DG,durable,2020-02-25,0.000119720171688388
33DG,durable,2020-02-26,0.000209206345581729
33DG,durable,2020-02-27,0.000395004306267808
33DG,durable,2020-02-28,0.000969464651606916
33DG,durable,2020-02-29,0.00173921155451741
33DG,durable,2020-03-01,0.00286269656659893
33DG,durable,2020-03-02,0.00445713347191271
33DG,durable,2020-03-03,0.00675843571284459
33DG,durable,2020-03-04,0.00978431483655532
33DG,durable,2020-03-05,0.0141392050183652
33DG,durable,2020-03-06,0.0202430559463494
33DG,durable,2020-03-07,0.0286642999538377
33DG,durable,2020-03-08,0.0399594916890161
33DG,durable,2020-03-09,0.0546336932369874
33DG,durable,2020-03-10,0.0739089996095924
33DG,durable,2020-03-11,0.0994865309553819
33DG,durable,2020-03-12,0.133404192262955
33DG,durable,2020-03-13,0.177522443620597
33DG,durable,2020-03-14,0.233378387722391
33DG,durable,2020-03-15,0.30770752692056
33DG,durable,2020-03-16,0.40417736221238
33DG,durable,2020-03-17,0.529195502145336
33DG,durable,2020-03-18,0.690026584149878
33DG,durable,2020-03-19,0.89466822085552
33DG,durable,2020-03-20,121.026862546937
33DG,durable,2020-03-21,231.762611676719
33DG,durable,2020-03-22,397.722490668309
33DG,durable,2020-03-23,600.087064062707
33DG,durable,2020-03-24,978.704565601237
33DG,durable,2020-03-25,1414.39338019946
33DG,durable,2020-03-26,1801.20058461552
33DG,durable,2020-03-27,2144.6190192978
33DG,durable,2020-03-28,2463.09628365882
33DG,durable,2020-03-29,2725.09188173441
33DG,durable,2020-03-30,2955.6623059086
33DG,durable,2020-03-31,3208.39189726405
33DG,durable,2020-04-01,3504.8139752182
33DG,durable,2020-04-02,3843.41380740685
33DG,durable,2020-04-03,4201.92817532934
33DG,durable,2020-04-04,4555.28796953535
33DG,durable,2020-04-05,4881.36028069996
33DG,durable,2020-04-06,5179.38766386461
33DG,durable,2020-04-07,5427.92547626289
33DG,durable,2020-04-08,5650.77385374946
33DG,durable,2020-04-09,5832.44239265532
33DG,durable,2020-04-10,5979.33160888411
33DG,durable,2020-04-11,6097.31685610174
33DG,durable,2020-04-12,6190.71379792293
33DG,durable,2020-04-13,6255.37743105585
33DG,durable,2020-04-14,6306.53136989327
33DG,durable,2020-04-15,6346.68379445114
33DG,durable,2020-04-16,6377.77449861082
33DG,durable,2020-04-17,6401.82301311474
33DG,durable,2020-04-18,6419.08482925107
33DG,durable,2020-04-19,6432.10893122239
33DG,durable,2020-04-20,6442.06902691255
33DG,durable,2020-04-21,6449.68602425009
33DG,durable,2020-04-22,6455.51189786835
33DG,durable,2020-04-23,6459.96834552275
33DG,durable,2020-04-24,6463.37798201188
33DG,durable,2020-04-25,6465.98772959834
33DG,durable,2020-04-26,6467.98610233014
33DG,durable,2020-04-27,6469.5171080178
33DG,durable,2020-04-28,6470.69116959052
33DG,durable,2020-04-29,6471.59232113199
33DG,durable,2020-04-30,6472.2849310188
33DG,durable,2020-05-01,6472.81848297255
33DG,durable,2020-05-02,6473.2305951129
33DG,durable,2020-05-03,6473.5503393212
33DG,durable,2020-05-04,6373.02368568681
33DG,durable,2020-05-05,6278.02963126216
33DG,durable,2020-05-06,6124.90314693052
33DG,durable,2020-05-07,5933.92609406732
33DG,durable,2020-05-08,5565.94896638145
33DG,durable,2020-05-09,5140.22201974624
33DG,durable,2020-05-10,4762.74244855617
33DG,durable,2020-05-11,4427.8145262948
33DG,durable,2020-05-12,4116.87837305929
33DG,durable,2020-05-13,3861.4532469476
33DG,durable,2020-05-14,3636.51704103984
33DG,durable,2020-05-15,3388.55003937028
33DG,durable,2020-05-16,3096.11166088303
33DG,durable,2020-05-17,2760.81459105282
33DG,durable,2020-05-18,2405.01796659356
33DG,durable,2020-05-19,2053.87977294376
33DG,durable,2020-05-20,1729.55882961439
33DG,durable,2020-05-21,1432.83859531949
33DG,durable,2020-05-22,1184.82963616484
33DG,durable,2020-05-23,960.874453379348
33DG,durable,2020-05-24,776.476430139571
33DG,durable,2020-05-25,625.847274588276
33DG,durable,2020-05-26,503.512527164935
33DG,durable,2020-05-27,404.579548886082
33DG,durable,2020-05-28,324.824239581904
33DG,durable,2020-05-29,260.678909049805
33DG,durable,2020-05-30,209.178061004913
33DG,durable,2020-05-31,167.88084040255
33DG,durable,2020-06-01,134.796752320756
33DG,durable,2020-06-02,108.310570342204
33DG,durable,2020-06-03,87.117148573508
33DG,durable,2020-06-04,70.1680576153115
33DG,durable,2020-06-05,56.6177844822486
33DG,durable,2020-06-06,45.7886814367013
33DG,durable,2020-06-07,37.1364420095325
33DG,durable,2020-06-08,30.2235320813435
33DG,durable,2020-06-09,24.7032759260208
33DG,durable,2020-06-10,20.2954334166018
33DG,durable,2020-06-11,16.7770433169799
33DG,durable,2020-06-12,13.9700665276764
33DG,durable,2020-06-13,11.7313616575647
33DG,durable,2020-06-14,9.94821001873517
33DG,durable,2020-06-15,8.53005805043463
33DG,durable,2020-06-16,7.40047381219204
33DG,durable,2020-06-17,6.50411551323055
33DG,durable,2020-06-18,5.79148854196063
33DG,durable,2020-06-19,5.22783040123778
33DG,durable,2020-06-20,4.7812578677082
33DG,durable,2020-06-21,4.42865161864616
33DG,durable,2020-06-22,4.15114791003441
33DG,durable,2020-06-23,3.93226901978563
33DG,durable,2020-06-24,3.75972847561112
33DG,durable,2020-06-25,3.62764853178285
33DG,durable,2020-06-26,3.52746547767271
33DG,durable,2020-06-27,3.45072835448032
33DG,durable,2020-06-28,3.39215710908434
33DG,durable,2020-06-29,3.34775226314502
33DG,durable,2020-06-30,3.31387239555217
33DG,durable,2020-07-01,3.2904831002651
33DG,durable,2020-07-02,3.27276865031011
33DG,durable,2020-07-03,3.26095785695243
33DG,durable,2020-07-04,3.25359163375971
33DG,durable,2020-07-05,3.25035599923153
33DG,durable,2020-07-06,3.25028612398795
33DG,durable,2020-07-07,3.25133209501552
33DG,durable,2020-07-08,3.2527255034654
33DG,durable,2020-07-09,3.25588752495496
33DG,durable,2020-07-10,3.26107153896281
33DG,durable,2020-07-11,3.26712038895111
33DG,durable,2020-07-12,3.27487370800524
33DG,durable,2020-07-13,3.28286087274656
33DG,durable,2020-07-14,3.29068888177751
33DG,durable,2020-07-15,3.29778945254696
33DG,durable,2020-07-16,3.30576970818498
33DG,durable,2020-07-17,3.31195306388348
33DG,durable,2020-07-18,3.31950846367325
33DG,durable,2020-07-19,3.32727668534564
33DG,durable,2020-07-20,3.33332468439561
33DG,durable,2020-07-21,3.3389883820737
33DG,durable,2020-07-22,3.34468912520373
33DG,durable,2020-07-23,3.35083373215015
33DG,durable,2020-07-24,3.35392040142575
33DG,durable,2020-07-25,3.35709204969219
33DG,durable,2020-07-26,3.36246002538748
33DG,durable,2020-07-27,3.3670749817379
33DG,durable,2020-07-28,3.37186166189463
33DG,durable,2020-07-29,3.37493261810165
33DG,durable,2020-07-30,3.37633884602903
33DG,durable,2020-07-31,3.37751086729352
33DG,durable,2020-08-01,3.37736259792508
33DG,durable,2020-08-02,3.37991176569434
33DG,durable,2020-08-03,3.38121540371309
33DG,durable,2020-08-04,3.38283978210512
33DG,durable,2020-08-05,3.38644866358853
33DG,durable,2020-08-06,3.39088821431874
33DG,durable,2020-08-07,3.39535354344695
33DG,durable,2020-08-08,3.40055162661366
33DG,durable,2020-08-09,3.40786567459075
33DG,durable,2020-08-10,3.41637155913544
33DG,durable,2020-08-11,3.42700782860743
33DG,durable,2020-08-12,3.43977695125152
33DG,durable,2020-08-13,3.45655689268799
33DG,durable,2020-08-14,3.47647680522568
33DG,durable,2020-08-15,3.49618119772593
33DG,durable,2020-08-16,3.520016263282
33DG,durable,2020-08-17,3.54667105147474
33DG,durable,2020-08-18,3.57603313707799
33DG,durable,2020-08-19,3.60792718882414
33DG,durable,2020-08-20,3.64611258307495
33DG,durable,2020-08-21,3.68801392283001
33DG,durable,2020-08-22,3.73482119077977
33DG,durable,2020-08-23,3.7850510897533
33DG,durable,2020-08-24,3.83756419419711
33DG,durable,2020-08-25,3.89460603014483
33DG,durable,2020-08-26,3.95426432255906
33DG,durable,2020-08-27,4.01873097419143
33DG,durable,2020-08-28,4.08679459035824
33DG,durable,2020-08-29,4.1568885338273
33DG,durable,2020-08-30,4.23023910229024
33DG,durable,2020-08-31,4.30578143098982
33DG,durable,2020-09-01,4.38870692460141
33DG,durable,2020-09-02,4.47374072439765
33DG,durable,2020-09-03,4.56292998033578
33DG,durable,2020-09-04,4.65682117167634
33DG,durable,2020-09-05,4.75624299429295
33DG,durable,2020-09-06,4.85988938062535
33DG,durable,2020-09-07,4.97034698871713
33DG,durable,2020-09-08,5.08605397898448
33DG,durable,2020-09-09,5.20736429705932
33DG,durable,2020-09-10,5.3350273267548
33DG,durable,2020-09-11,5.46967509517946
33DG,durable,2020-09-12,5.61352531031336
33DG,durable,2020-09-13,5.76748730228583
33DG,durable,2020-09-14,5.93365973546807
33DG,durable,2020-09-15,6.11080465300362
33DG,durable,2020-09-16,6.30186710215756
33DG,durable,2020-09-17,6.50508308243709
33DG,durable,2020-09-18,6.72102152356605
33DG,durable,2020-09-19,6.95195781325315
33DG,durable,2020-09-20,7.19541625917453
33DG,durable,2020-09-21,7.45380308308213
33DG,durable,2020-09-22,7.72871671567406
33DG,durable,2020-09-23,8.01662754094848
33DG,durable,2020-09-24,8.31673121389494
33DG,durable,2020-09-25,8.63131830150607
33DG,durable,2020-09-26,8.96227744305496
33DG,durable,2020-09-27,9.31267114839876
33DG,durable,2020-09-28,9.68283966733832
33DG,durable,2020-09-29,10.0693628289899
33DG,durable,2020-09-30,10.4752080261094
33DG,durable,2020-10-01,10.9086121920787
33DG,durable,2020-10-02,11.3620474283264
33DG,durable,2020-10-03,11.8422344158773
33DG,durable,2020-10-04,12.3486606967287
33DG,durable,2020-10-05,12.8790696496752
33DG,durable,2020-10-06,13.4367240379121
33DG,durable,2020-10-07,14.0206911565176
33DG,durable,2020-10-08,14.6434540237183
33DG,durable,2020-10-09,15.3007537252047
33DG,durable,2020-10-10,15.9969745718086
33DG,durable,2020-10-11,16.7308312370659
33DG,durable,2020-10-12,17.5034710174147
33DG,durable,2020-10-13,18.3218308653058
33DG,durable,2020-10-14,19.1829823867825
33DG,durable,2020-10-15,20.0924810769046
33DG,durable,2020-10-16,21.0515724244383
33DG,durable,2020-10-17,22.0616375065418
33DG,durable,2020-10-18,23.1188030199817
33DG,durable,2020-10-19,24.2262646395169
33DG,durable,2020-10-20,25.381477971262
33DG,durable,2020-10-21,26.5878454244554
33DG,durable,2020-10-22,27.843980669655
33DG,durable,2020-10-23,29.1549786090963
33DG,durable,2020-10-24,30.5159213740868
33DG,durable,2020-10-25,31.9275030142752
33DG,durable,2020-10-26,33.3836609218834
33DG,durable,2020-10-27,34.8854532217581
33DG,durable,2020-10-28,36.4283752782476
33DG,durable,2020-10-29,38.0081444516862
33DG,durable,2020-10-30,39.620554042694
33DG,durable,2020-10-31,41.2664048434588
33DG,durable,2020-11-01,42.9392382213376
33DG,durable,2020-11-02,44.6339637343511
33DG,durable,2020-11-03,46.3466361182602
33DG,durable,2020-11-04,48.0717311740244
33DG,durable,2020-11-05,49.8098456885225
33DG,durable,2020-11-06,51.5635655164494
33DG,durable,2020-11-07,53.3231580066657
33DG,durable,2020-11-08,55.081129840805
33DG,durable,2020-11-09,56.8282680787788
33DG,durable,2020-11-10,58.5561596680477
33DG,durable,2020-11-11,60.2683434528131
33DG,durable,2020-11-12,61.9607817979842
33DG,durable,2020-11-13,63.6315884964448
33DG,durable,2020-11-14,65.2774060450454
33DG,durable,2020-11-15,66.9026619978015
33DG,durable,2020-11-16,68.496062416194
33DG,durable,2020-11-17,70.057037273848
33DG,durable,2020-11-18,71.5723053436269
33DG,durable,2020-11-19,73.0455640868669
33DG,durable,2020-11-20,74.4715792577873
33DG,durable,2020-11-21,75.8453407999509
33DG,durable,2020-11-22,77.1828135103431
33DG,durable,2020-11-23,78.4700833312857
33DG,durable,2020-11-24,79.708215648116
33DG,durable,2020-11-25,80.8974194507493
33DG,durable,2020-11-26,82.0326040806115
33DG,durable,2020-11-27,83.116013532959
33DG,durable,2020-11-28,84.1375205355271
33DG,durable,2020-11-29,85.0986222809492
33DG,durable,2020-11-30,85.9979664824346
33DG,durable,2020-12-01,86.8433512806133
33DG,durable,2020-12-02,87.6254728745351
33DG,durable,2020-12-03,88.353880382689
33DG,durable,2020-12-04,89.0244339597456
33DG,durable,2020-12-05,89.6479227314603
33DG,durable,2020-12-06,90.2182076722378
33DG,durable,2020-12-07,90.7316830890883
33DG,durable,2020-12-08,91.192438555718
33DG,durable,2020-12-09,91.6050265510871
33DG,durable,2020-12-10,91.9773252954883
33DG,durable,2020-12-11,92.3091669287818
33DG,durable,2020-12-12,92.5939999415844
33DG,durable,2020-12-13,92.8310571235752
33DG,durable,2020-12-14,93.0410487994403
33DG,durable,2020-12-15,93.2166132240613
33DG,durable,2020-12-16,93.3525269695278
33DG,durable,2020-12-17,93.4534056601353
33DG,durable,2020-12-18,93.5316854954897
33DG,durable,2020-12-19,93.5838949345485
33DG,durable,2020-12-20,93.6252743445273
33DG,durable,2020-12-21,93.6445194508124
33DG,durable,2020-12-22,93.6359999884483
33DG,durable,2020-12-23,93.6242861166362
33DG,durable,2020-12-24,93.6035317692497
33DG,durable,2020-12-25,93.5845278650578
33DG,durable,2020-12-26,93.5681321902998
33DG,durable,2020-12-27,93.5438419325957
33DG,durable,2020-12-28,93.5260500027698
33DG,durable,2020-12-29,93.5121299033797
33DG,durable,2020-12-30,93.4913403001894
33DG,durable,2020-12-31,93.4752872322279
33DG,durable,2021-01-01,93.4577336689284
33DG,durable,2021-01-02,93.4638588635867
33DG,durable,2021-01-03,93.4808000820073
33DG,durable,2021-01-04,93.5042844697749
33DG,durable,2021-01-05,93.5363381827247
33DG,durable,2021-01-06,93.5745246052624
33DG,durable,2021-01-07,93.6308622107716
33DG,durable,2021-01-08,93.6961977528525
33DG,durable,2021-01-09,93.771438985736
33DG,durable,2021-01-10,93.8665045555514
33DG,durable,2021-01-11,93.9620385142755
33DG,durable,2021-01-12,94.0527853077579
33DG,durable,2021-01-13,94.1482787250368
33DG,durable,2021-01-14,94.2489503274878
33DG,durable,2021-01-15,94.3457767210053
33DG,durable,2021-01-16,94.4435251009754
33DG,durable,2021-01-17,94.5471327411873
33DG,durable,2021-01-18,94.6508635976251
33DG,durable,2021-01-19,94.7445382354227
33DG,durable,2021-01-20,94.8322525263782
33DG,durable,2021-01-21,94.9168450500257
33DG,durable,2021-01-22,94.9852593522385
33DG,durable,2021-01-23,95.0382079626435
33DG,durable,2021-01-24,95.0827536400389
33DG,durable,2021-01-25,95.1259215407953
33DG,durable,2021-01-26,92.5961694977943
33DG,durable,2021-01-27,90.0954226495183
33DG,durable,2021-01-28,87.7668404937789
33DG,durable,2021-01-29,85.6759769047797
33DG,durable,2021-01-30,83.839430523866
33DG,durable,2021-01-31,82.2496221015394
33DG,durable,2021-02-01,80.8722607120696
33DG,durable,2021-02-02,79.668031953964
33DG,durable,2021-02-03,78.6143425436056
33DG,durable,2021-02-04,77.6823222746166
33DG,durable,2021-02-05,76.8412254559147
33DG,durable,2021-02-06,76.0679830382283
33DG,durable,2021-02-07,75.3349493574742
33DG,durable,2021-02-08,74.6325108621055
33DG,durable,2021-02-09,73.9447515194731
33DG,durable,2021-02-10,73.2678967773146
33DG,durable,2021-02-11,72.5890211858216
33DG,durable,2021-02-12,71.9071737499961
33DG,durable,2021-02-13,71.2240735819371
33DG,durable,2021-02-14,70.5261393797839
33DG,durable,2021-02-15,69.8150357645335
33DG,durable,2021-02-16,69.084792732291
33DG,durable,2021-02-17,68.3388100876369
33DG,durable,2021-02-18,67.5630831634033
33DG,durable,2021-02-19,66.7645683844549
33DG,durable,2021-02-20,65.9529103089717
33DG,durable,2021-02-21,64.916407983493
33DG,durable,2021-02-22,63.863806156345
33DG,durable,2021-02-23,61.8248502446696
33DG,durable,2021-02-24,59.6278861873796
33DG,durable,2021-02-25,57.5344593733932
33DG,durable,2021-02-26,55.5938299812873
33DG,durable,2021-02-27,51.6056768595552
33DG,durable,2021-02-28,47.791391943911
33DG,durable,2021-03-01,43.4252272091793
33DG,durable,2021-03-02,38.9607994114242
33DG,durable,2021-03-03,34.1555958355707
33DG,durable,2021-03-04,29.5607448763992
33DG,durable,2021-03-05,24.8750007598621
33DG,durable,2021-03-06,20.7184980269183
33DG,durable,2021-03-07,17.1163246712188
33DG,durable,2021-03-08,14.0952984574168
33DG,durable,2021-03-09,11.5934461913856
33DG,durable,2021-03-10,9.44075283802849
42,wholesale,2020-01-31,0
42,wholesale,2020-02-01,0.0000050209938862209
42,wholesale,2020-02-02,0.0000121882605010279
42,wholesale,2020-02-03,0.0000198883561900687
42,wholesale,2020-02-04,0.0000272676145561834
42,wholesale,2020-02-05,0.0000287707407352802
42,wholesale,2020-02-06,0.0000337908294786464
42,wholesale,2020-02-07,0.0000359791130554874
42,wholesale,2020-02-08,0.0000393529030413864
42,wholesale,2020-02-09,0.0000411604633038499
42,wholesale,2020-02-10,0.0000655136732038037
42,wholesale,2020-02-11,0.0000815392348078577
42,wholesale,2020-02-12,0.0000914334015633077
42,wholesale,2020-02-13,0.0000975548824677019
42,wholesale,2020-02-14,0.000101417640617689
42,wholesale,2020-02-15,0.000102848410262342
42,wholesale,2020-02-16,0.000102666240086891
42,wholesale,2020-02-17,0.000101824397132531
42,wholesale,2020-02-18,0.000100418068232192
42,wholesale,2020-02-19,0.0000988761591838362
42,wholesale,2020-02-20,0.000097989247857834
42,wholesale,2020-02-21,0.000074406792146094
42,wholesale,2020-02-22,0.000106593119979573
42,wholesale,2020-02-23,0.000128969584666044
42,wholesale,2020-02-24,0.000144906027004365
42,wholesale,2020-02-25,0.000156715974943357
42,wholesale,2020-02-26,0.00015461554107428
42,wholesale,2020-02-27,0.000209489689249004
42,wholesale,2020-02-28,0.000411350741271022
42,wholesale,2020-02-29,0.000775849335965491
42,wholesale,2020-03-01,0.00122072430329332
42,wholesale,2020-03-02,0.00195748506618322
42,wholesale,2020-03-03,0.00312480915857057
42,wholesale,2020-03-04,0.00503464248247312
42,wholesale,2020-03-05,0.0077495109859726
42,wholesale,2020-03-06,0.0112288246027203
42,wholesale,2020-03-07,0.0158171437249027
42,wholesale,2020-03-08,0.0226747206110273
42,wholesale,2020-03-09,0.0319031492111148
42,wholesale,2020-03-10,0.0445826172417933
42,wholesale,2020-03-11,0.0620815661620458
42,wholesale,2020-03-12,0.0848922665966502
42,wholesale,2020-03-13,0.114144556951463
42,wholesale,2020-03-14,0.15186481878773
42,wholesale,2020-03-15,0.204691783856058
42,wholesale,2020-03-16,0.267099065120484
42,wholesale,2020-03-17,0.34611883459502
42,wholesale,2020-03-18,0.446909654907614
42,wholesale,2020-03-19,0.57859610115836
42,wholesale,2020-03-20,66.5290554348937
42,wholesale,2020-03-21,122.152690433118
42,wholesale,2020-03-22,210.674054721559
42,wholesale,2020-03-23,319.532428262091
42,wholesale,2020-03-24,473.251207676601
42,wholesale,2020-03-25,637.294421221564
42,wholesale,2020-03-26,790.748961928191
42,wholesale,2020-03-27,926.983809935837
42,wholesale,2020-03-28,1054.62679452816
42,wholesale,2020-03-29,1162.34211635552
42,wholesale,2020-03-30,1258.68784139234
42,wholesale,2020-03-31,1369.84545466824
42,wholesale,2020-04-01,1500.21659215273
42,wholesale,2020-04-02,1662.35709801086
42,wholesale,2020-04-03,1839.64927495144
42,wholesale,2020-04-04,2008.24512914261
42,wholesale,2020-04-05,2155.19282887749
42,wholesale,2020-04-06,2287.2211864339
42,wholesale,2020-04-07,2395.36449145713
42,wholesale,2020-04-08,2489.95940760067
42,wholesale,2020-04-09,2566.45945586577
42,wholesale,2020-04-10,2628.01112641968
42,wholesale,2020-04-11,2677.30936560881
42,wholesale,2020-04-12,2716.64400733394
42,wholesale,2020-04-13,2747.9389256295
42,wholesale,2020-04-14,2772.74548758669
42,wholesale,2020-04-15,2792.3113300159
42,wholesale,2020-04-16,2807.64188257864
42,wholesale,2020-04-17,2819.62996862167
42,wholesale,2020-04-18,2828.9877328142
42,wholesale,2020-04-19,2836.24087465073
42,wholesale,2020-04-20,2841.84681989608
42,wholesale,2020-04-21,2846.17407076709
42,wholesale,2020-04-22,2849.51085137319
42,wholesale,2020-04-23,2852.08177092222
42,wholesale,2020-04-24,2854.06057534566
42,wholesale,2020-04-25,2855.58355103463
42,wholesale,2020-04-26,2856.75610369556
42,wholesale,2020-04-27,2857.65854508324
42,wholesale,2020-04-28,2858.35429907971
42,wholesale,2020-04-29,2858.89083128324
42,wholesale,2020-04-30,2859.30502620052
42,wholesale,2020-05-01,2859.62699061251
42,wholesale,2020-05-02,2859.87810516763
42,wholesale,2020-05-03,2860.07389136112
42,wholesale,2020-05-04,2794.39146296398
42,wholesale,2020-05-05,2740.43781058206
42,wholesale,2020-05-06,2654.35005478908
42,wholesale,2020-05-07,2549.01223590205
42,wholesale,2020-05-08,2399.81606361388
42,wholesale,2020-05-09,2241.49423400897
42,wholesale,2020-05-10,2094.73943980466
42,wholesale,2020-05-11,1965.13349706705
42,wholesale,2020-05-12,1843.4948748874
42,wholesale,2020-05-13,1740.95295459295
42,wholesale,2020-05-14,1648.92806835824
42,wholesale,2020-05-15,1541.30332727575
42,wholesale,2020-05-16,1413.78657892778
42,wholesale,2020-05-17,1253.92880443727
42,wholesale,2020-05-18,1078.45038314629
42,wholesale,2020-05-19,911.28815290065
42,wholesale,2020-05-20,765.384596183063
